1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.386,0.624,0.571,0.571,0.386,0.386,0.386,0.386,0.386,0.653,0.724,0.724,0.724,0.724,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.81,0.81,0.81,0.81,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.443,0.443,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.534,0.534,0.534,0.534,0.534,0.725,0.725,0.725,0.663,0.3,0.3,0.3,0.3
0.409,0.702,0.672,0.672,0.409,0.409,0.409,0.409,0.409,0.683,0.7,0.7,0.7,0.7,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.81,0.81,0.81,0.81,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.568,0.568,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.611,0.611,0.611,0.611,0.611,0.687,0.687,0.687,0.762,0.289,0.289,0.289,0.289
0.439,0.61,0.669,0.669,0.439,0.439,0.439,0.439,0.439,0.679,0.655,0.655,0.655,0.655,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.81,0.81,0.81,0.81,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.605,0.605,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.583,0.583,0.583,0.583,0.583,0.564,0.564,0.564,0.691,0.296,0.296,0.296,0.296
0.454,0.62,0.625,0.625,0.454,0.454,0.454,0.454,0.454,0.667,0.747,0.747,0.747,0.747,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.81,0.81,0.81,0.81,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.615,0.615,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.558,0.558,0.558,0.558,0.558,0.81,0.81,0.81,0.722,0.284,0.284,0.284,0.284
0.27,0.519,0.557,0.557,0.27,0.27,0.27,0.27,0.27,0.594,0.754,0.754,0.754,0.754,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.81,0.81,0.81,0.81,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.473,0.473,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.525,0.525,0.525,0.525,0.525,0.727,0.727,0.727,0.758,0.312,0.312,0.312,0.312
0.299,0.407,0.471,0.471,0.299,0.299,0.299,0.299,0.299,0.47,0.514,0.514,0.514,0.514,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.807,0.807,0.807,0.807,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.63,0.63,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.436,0.436,0.436,0.436,0.436,0.43,0.43,0.43,0.701,0.314,0.314,0.314,0.314
0.406,0.431,0.415,0.415,0.406,0.406,0.406,0.406,0.406,0.427,0.565,0.565,0.565,0.565,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.81,0.81,0.81,0.81,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.647,0.647,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.41,0.41,0.41,0.41,0.41,0.481,0.481,0.481,0.629,0.197,0.197,0.197,0.197
0.231,0.292,0.389,0.389,0.231,0.231,0.231,0.231,0.231,0.417,0.473,0.473,0.473,0.473,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.81,0.81,0.81,0.81,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.584,0.584,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.329,0.329,0.329,0.329,0.329,0.385,0.385,0.385,0.471,0.179,0.179,0.179,0.179
0.243,0.195,0.215,0.215,0.243,0.243,0.243,0.243,0.243,0.283,0.323,0.323,0.323,0.323,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.678,0.678,0.678,0.678,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.445,0.445,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.216,0.216,0.216,0.216,0.216,0.288,0.288,0.288,0.37,0.13,0.13,0.13,0.13
0.247,0.134,0.098,0.098,0.247,0.247,0.247,0.247,0.247,0.151,0.305,0.305,0.305,0.305,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.631,0.631,0.631,0.631,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.306,0.306,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.103,0.103,0.103,0.103,0.103,0.361,0.361,0.361,0.251,0.106,0.106,0.106,0.106
0.112,0.024,0.0,0.0,0.112,0.112,0.112,0.112,0.112,0.003,0.3,0.3,0.3,0.3,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.338,0.338,0.338,0.338,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.284,0.284,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.006,0.006,0.006,0.006,0.006,0.228,0.228,0.228,0.442,0.014,0.014,0.014,0.014
0.018,0.0,0.0,0.0,0.018,0.018,0.018,0.018,0.018,0.0,0.176,0.176,0.176,0.176,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.0,0.0,0.0,0.0,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.154,0.154,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.119,0.0,0.0,0.0,0.0
0.075,0.0,0.041,0.041,0.075,0.075,0.075,0.075,0.075,0.007,0.224,0.224,0.224,0.224,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.021,0.021,0.021,0.021,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.233,0.233,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.012,0.012,0.012,0.012,0.012,0.294,0.294,0.294,0.142,0.025,0.025,0.025,0.025
