1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.7,0.487,0.534,0.534,0.7,0.7,0.7,0.7,0.7,0.689,0.795,0.795,0.795,0.795,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.801,0.801,0.801,0.801,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.671,0.671,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.477,0.477,0.477,0.477,0.477,0.81,0.81,0.81,0.766,0.24,0.24,0.24,0.24
0.68,0.75,0.662,0.662,0.68,0.68,0.68,0.68,0.68,0.746,0.767,0.767,0.767,0.767,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.631,0.631,0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.686,0.686,0.686,0.686,0.686,0.81,0.81,0.81,0.681,0.549,0.549,0.549,0.549
0.804,0.744,0.692,0.692,0.804,0.804,0.804,0.804,0.804,0.745,0.778,0.778,0.778,0.778,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.81,0.81,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.612,0.612,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.698,0.698,0.698,0.698,0.698,0.81,0.81,0.81,0.715,0.596,0.596,0.596,0.596
0.776,0.66,0.713,0.713,0.776,0.776,0.776,0.776,0.776,0.699,0.775,0.775,0.775,0.775,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.438,0.438,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.643,0.643,0.643,0.643,0.643,0.81,0.81,0.81,0.706,0.495,0.495,0.495,0.495
0.799,0.493,0.644,0.644,0.799,0.799,0.799,0.799,0.799,0.706,0.765,0.765,0.765,0.765,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.311,0.311,0.719,0.719,0.719,0.719,0.719,0.719,0.719,0.719,0.566,0.566,0.566,0.566,0.566,0.81,0.81,0.81,0.675,0.465,0.465,0.465,0.465
0.795,0.62,0.673,0.673,0.795,0.795,0.795,0.795,0.795,0.752,0.81,0.81,0.81,0.81,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.243,0.243,0.716,0.716,0.716,0.716,0.716,0.716,0.716,0.716,0.604,0.604,0.604,0.604,0.604,0.81,0.81,0.81,0.81,0.38,0.38,0.38,0.38
0.731,0.597,0.657,0.657,0.731,0.731,0.731,0.731,0.731,0.745,0.81,0.81,0.81,0.81,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.681,0.805,0.805,0.805,0.805,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.333,0.333,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.615,0.615,0.615,0.615,0.615,0.81,0.81,0.81,0.81,0.548,0.548,0.548,0.548
0.719,0.595,0.751,0.751,0.719,0.719,0.719,0.719,0.719,0.792,0.81,0.81,0.81,0.81,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.654,0.654,0.654,0.654,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.676,0.676,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.665,0.665,0.665,0.665,0.665,0.81,0.81,0.81,0.81,0.446,0.446,0.446,0.446
0.802,0.746,0.774,0.774,0.802,0.802,0.802,0.802,0.802,0.8,0.81,0.81,0.81,0.81,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.655,0.655,0.655,0.655,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.81,0.81,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.737,0.737,0.737,0.737,0.737,0.81,0.81,0.81,0.81,0.641,0.641,0.641,0.641
0.796,0.76,0.788,0.788,0.796,0.796,0.796,0.796,0.796,0.799,0.81,0.81,0.81,0.81,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.768,0.768,0.768,0.768,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.81,0.81,0.802,0.802,0.802,0.802,0.802,0.802,0.802,0.802,0.753,0.753,0.753,0.753,0.753,0.81,0.81,0.81,0.81,0.686,0.686,0.686,0.686
0.771,0.799,0.79,0.79,0.771,0.771,0.771,0.771,0.771,0.81,0.81,0.81,0.81,0.81,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.81,0.81,0.81,0.81,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.787,0.787,0.787,0.787,0.787,0.81,0.81,0.81,0.81,0.716,0.716,0.716,0.716
0.805,0.793,0.8,0.8,0.805,0.805,0.805,0.805,0.805,0.81,0.81,0.81,0.81,0.81,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.81,0.81,0.81,0.81,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.782,0.782,0.782,0.782,0.782,0.81,0.81,0.81,0.81,0.682,0.682,0.682,0.682
0.796,0.742,0.763,0.763,0.796,0.796,0.796,0.796,0.796,0.81,0.81,0.81,0.81,0.81,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.761,0.761,0.761,0.761,0.761,0.81,0.81,0.81,0.81,0.763,0.763,0.763,0.763
0.81,0.709,0.803,0.803,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.622,0.81,0.81,0.81,0.81,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.775,0.775,0.775,0.775,0.775,0.81,0.81,0.81,0.81,0.77,0.77,0.77,0.77
0.81,0.764,0.809,0.809,0.81,0.81,0.81,0.81,0.81,0.809,0.787,0.787,0.787,0.787,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.81,0.81,0.81,0.81,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.785,0.785,0.785,0.785,0.785,0.742,0.742,0.742,0.81,0.713,0.713,0.713,0.713
0.785,0.772,0.806,0.806,0.785,0.785,0.785,0.785,0.785,0.81,0.776,0.776,0.776,0.776,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.81,0.81,0.81,0.81,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.778,0.778,0.778,0.778,0.778,0.707,0.707,0.707,0.81,0.636,0.636,0.636,0.636
0.761,0.76,0.8,0.8,0.761,0.761,0.761,0.761,0.761,0.808,0.81,0.81,0.81,0.81,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.81,0.81,0.81,0.81,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.81,0.81,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.763,0.763,0.763,0.763,0.763,0.81,0.81,0.81,0.81,0.583,0.583,0.583,0.583
0.654,0.735,0.761,0.761,0.654,0.654,0.654,0.654,0.654,0.797,0.81,0.81,0.81,0.81,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.81,0.81,0.81,0.81,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.81,0.81,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.729,0.729,0.729,0.729,0.729,0.81,0.81,0.81,0.81,0.567,0.567,0.567,0.567
0.544,0.73,0.729,0.729,0.544,0.544,0.544,0.544,0.544,0.737,0.81,0.81,0.81,0.81,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.81,0.81,0.81,0.81,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.81,0.81,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.681,0.681,0.681,0.681,0.681,0.809,0.809,0.809,0.81,0.402,0.402,0.402,0.402
0.467,0.645,0.608,0.608,0.467,0.467,0.467,0.467,0.467,0.688,0.803,0.803,0.803,0.803,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.81,0.81,0.81,0.81,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.591,0.591,0.591,0.591,0.591,0.794,0.794,0.794,0.81,0.414,0.414,0.414,0.414
0.453,0.586,0.54,0.54,0.453,0.453,0.453,0.453,0.453,0.609,0.81,0.81,0.81,0.81,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.81,0.81,0.81,0.81,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.564,0.564,0.564,0.564,0.564,0.81,0.81,0.81,0.81,0.38,0.38,0.38,0.38
0.416,0.413,0.422,0.422,0.416,0.416,0.416,0.416,0.416,0.465,0.778,0.778,0.778,0.778,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.81,0.81,0.81,0.81,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.789,0.789,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.402,0.402,0.402,0.402,0.402,0.81,0.81,0.81,0.761,0.324,0.324,0.324,0.324
0.415,0.409,0.479,0.479,0.415,0.415,0.415,0.415,0.415,0.448,0.742,0.742,0.742,0.742,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.81,0.81,0.81,0.81,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.733,0.733,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.439,0.439,0.439,0.439,0.439,0.788,0.788,0.788,0.758,0.277,0.277,0.277,0.277
0.32,0.465,0.46,0.46,0.32,0.32,0.32,0.32,0.32,0.481,0.705,0.705,0.705,0.705,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.81,0.81,0.81,0.81,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.623,0.623,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.417,0.417,0.417,0.417,0.417,0.775,0.775,0.775,0.719,0.182,0.182,0.182,0.182
0.282,0.33,0.342,0.342,0.282,0.282,0.282,0.282,0.282,0.378,0.656,0.656,0.656,0.656,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.809,0.809,0.809,0.809,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.474,0.474,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.316,0.316,0.316,0.316,0.316,0.612,0.612,0.612,0.701,0.196,0.196,0.196,0.196
0.256,0.266,0.266,0.266,0.256,0.256,0.256,0.256,0.256,0.301,0.435,0.435,0.435,0.435,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.808,0.808,0.808,0.808,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.528,0.528,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.262,0.262,0.262,0.262,0.262,0.379,0.379,0.379,0.35,0.159,0.159,0.159,0.159
0.348,0.466,0.407,0.407,0.348,0.348,0.348,0.348,0.348,0.322,0.4,0.4,0.4,0.4,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.781,0.781,0.781,0.781,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.548,0.548,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.37,0.37,0.37,0.37,0.37,0.467,0.467,0.467,0.286,0.211,0.211,0.211,0.211
0.403,0.471,0.401,0.401,0.403,0.403,0.403,0.403,0.403,0.289,0.435,0.435,0.435,0.435,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.661,0.79,0.79,0.79,0.79,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.58,0.58,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.374,0.374,0.374,0.374,0.374,0.521,0.521,0.521,0.271,0.193,0.193,0.193,0.193
0.411,0.376,0.307,0.307,0.411,0.411,0.411,0.411,0.411,0.304,0.335,0.335,0.335,0.335,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.649,0.81,0.81,0.81,0.81,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.5,0.5,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.321,0.321,0.321,0.321,0.321,0.4,0.4,0.4,0.256,0.211,0.211,0.211,0.211
0.359,0.411,0.279,0.279,0.359,0.359,0.359,0.359,0.359,0.459,0.32,0.32,0.32,0.32,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.794,0.794,0.794,0.794,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.655,0.655,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.326,0.326,0.326,0.326,0.326,0.359,0.359,0.359,0.356,0.194,0.194,0.194,0.194
0.268,0.389,0.244,0.244,0.268,0.268,0.268,0.268,0.268,0.347,0.361,0.361,0.361,0.361,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.807,0.807,0.807,0.807,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.615,0.615,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0.3,0.3,0.3,0.3,0.3,0.341,0.341,0.341,0.511,0.168,0.168,0.168,0.168
0.219,0.417,0.227,0.227,0.219,0.219,0.219,0.219,0.219,0.442,0.326,0.326,0.326,0.326,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.795,0.795,0.795,0.795,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.539,0.539,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.311,0.311,0.311,0.311,0.311,0.316,0.316,0.316,0.381,0.184,0.184,0.184,0.184
0.376,0.335,0.323,0.323,0.376,0.376,0.376,0.376,0.376,0.321,0.185,0.185,0.185,0.185,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.634,0.727,0.727,0.727,0.727,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.417,0.417,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.279,0.279,0.279,0.279,0.279,0.093,0.093,0.093,0.319,0.155,0.155,0.155,0.155
0.254,0.179,0.19,0.19,0.254,0.254,0.254,0.254,0.254,0.232,0.106,0.106,0.106,0.106,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.768,0.768,0.768,0.768,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.276,0.276,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.179,0.179,0.179,0.179,0.179,0.05,0.05,0.05,0.224,0.135,0.135,0.135,0.135
0.22,0.079,0.059,0.059,0.22,0.22,0.22,0.22,0.22,0.09,0.031,0.031,0.031,0.031,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.794,0.794,0.794,0.794,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.243,0.243,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.082,0.082,0.082,0.082,0.082,0.0,0.0,0.0,0.071,0.083,0.083,0.083,0.083
0.183,0.075,0.006,0.006,0.183,0.183,0.183,0.183,0.183,0.073,0.013,0.013,0.013,0.013,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.625,0.625,0.625,0.625,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.291,0.291,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.039,0.027,0.027,0.027,0.027
