1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.81,0.627,0.711,0.711,0.81,0.81,0.81,0.81,0.81,0.724,0.778,0.778,0.778,0.778,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.691,0.691,0.691,0.691,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.608,0.608,0.608,0.608,0.608,0.809,0.809,0.809,0.716,0.292,0.292,0.292,0.292
0.805,0.473,0.664,0.664,0.805,0.805,0.805,0.805,0.805,0.699,0.8,0.8,0.8,0.8,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.807,0.807,0.807,0.807,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.81,0.81,0.665,0.665,0.665,0.665,0.665,0.665,0.665,0.665,0.563,0.563,0.563,0.563,0.563,0.81,0.81,0.81,0.779,0.483,0.483,0.483,0.483
0.706,0.415,0.67,0.67,0.706,0.706,0.706,0.706,0.706,0.683,0.789,0.789,0.789,0.789,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.538,0.538,0.538,0.538,0.538,0.747,0.747,0.747,0.81,0.494,0.494,0.494,0.494
0.559,0.413,0.612,0.612,0.559,0.559,0.559,0.559,0.559,0.708,0.798,0.798,0.798,0.798,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.81,0.81,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.81,0.81,0.716,0.716,0.716,0.716,0.716,0.716,0.716,0.716,0.546,0.546,0.546,0.546,0.546,0.777,0.777,0.777,0.81,0.493,0.493,0.493,0.493
0.684,0.52,0.599,0.599,0.684,0.684,0.684,0.684,0.684,0.649,0.79,0.79,0.79,0.79,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.81,0.81,0.81,0.81,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.81,0.81,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.535,0.535,0.535,0.535,0.535,0.75,0.75,0.75,0.81,0.36,0.36,0.36,0.36
0.503,0.328,0.403,0.403,0.503,0.503,0.503,0.503,0.503,0.452,0.802,0.802,0.802,0.802,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.804,0.804,0.804,0.804,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.382,0.382,0.382,0.382,0.382,0.786,0.786,0.786,0.81,0.376,0.376,0.376,0.376
0.593,0.223,0.44,0.44,0.593,0.593,0.593,0.593,0.593,0.548,0.81,0.81,0.81,0.81,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.81,0.81,0.81,0.81,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.382,0.382,0.382,0.382,0.382,0.81,0.81,0.81,0.81,0.305,0.305,0.305,0.305
0.591,0.236,0.387,0.387,0.591,0.591,0.591,0.591,0.591,0.303,0.81,0.81,0.81,0.81,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.81,0.81,0.81,0.81,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.298,0.298,0.298,0.298,0.298,0.81,0.81,0.81,0.81,0.354,0.354,0.354,0.354
0.481,0.156,0.246,0.246,0.481,0.481,0.481,0.481,0.481,0.256,0.806,0.806,0.806,0.806,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.81,0.81,0.81,0.81,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.809,0.809,0.802,0.802,0.802,0.802,0.802,0.802,0.802,0.802,0.207,0.207,0.207,0.207,0.207,0.798,0.798,0.798,0.81,0.341,0.341,0.341,0.341
0.344,0.318,0.439,0.439,0.344,0.344,0.344,0.344,0.344,0.458,0.808,0.808,0.808,0.808,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.81,0.81,0.81,0.81,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.337,0.337,0.337,0.337,0.337,0.805,0.805,0.805,0.81,0.223,0.223,0.223,0.223
0.496,0.327,0.311,0.311,0.496,0.496,0.496,0.496,0.496,0.359,0.81,0.81,0.81,0.81,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.81,0.81,0.81,0.81,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.312,0.312,0.312,0.312,0.312,0.81,0.81,0.81,0.81,0.162,0.162,0.162,0.162
0.618,0.425,0.585,0.585,0.618,0.618,0.618,0.618,0.618,0.435,0.81,0.81,0.81,0.81,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.81,0.81,0.81,0.81,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.81,0.81,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.471,0.471,0.471,0.471,0.471,0.81,0.81,0.81,0.81,0.235,0.235,0.235,0.235
0.631,0.428,0.669,0.669,0.631,0.631,0.631,0.631,0.631,0.553,0.81,0.81,0.81,0.81,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.807,0.807,0.807,0.807,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.583,0.583,0.583,0.583,0.583,0.81,0.81,0.81,0.81,0.386,0.386,0.386,0.386
0.568,0.37,0.542,0.542,0.568,0.568,0.568,0.568,0.568,0.543,0.81,0.81,0.81,0.81,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.81,0.81,0.81,0.81,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.637,0.81,0.81,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.511,0.511,0.511,0.511,0.511,0.81,0.81,0.81,0.809,0.414,0.414,0.414,0.414
0.55,0.438,0.41,0.41,0.55,0.55,0.55,0.55,0.55,0.67,0.807,0.807,0.807,0.807,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.796,0.796,0.796,0.796,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.81,0.81,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.487,0.487,0.487,0.487,0.487,0.81,0.81,0.81,0.8,0.528,0.528,0.528,0.528
0.39,0.397,0.426,0.426,0.39,0.39,0.39,0.39,0.39,0.458,0.802,0.802,0.802,0.802,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.81,0.81,0.81,0.81,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.687,0.81,0.81,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.378,0.378,0.378,0.378,0.378,0.81,0.81,0.81,0.786,0.292,0.292,0.292,0.292
0.393,0.404,0.289,0.289,0.393,0.393,0.393,0.393,0.393,0.459,0.8,0.8,0.8,0.8,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.81,0.81,0.81,0.81,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.807,0.807,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.317,0.317,0.317,0.317,0.317,0.81,0.81,0.81,0.78,0.172,0.172,0.172,0.172
0.269,0.269,0.317,0.317,0.269,0.269,0.269,0.269,0.269,0.393,0.805,0.805,0.805,0.805,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.81,0.81,0.81,0.81,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.806,0.806,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.302,0.302,0.302,0.302,0.302,0.794,0.794,0.794,0.81,0.109,0.109,0.109,0.109
0.311,0.254,0.377,0.377,0.311,0.311,0.311,0.311,0.311,0.34,0.802,0.802,0.802,0.802,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.81,0.81,0.81,0.81,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.779,0.779,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.299,0.299,0.299,0.299,0.299,0.798,0.798,0.798,0.799,0.125,0.125,0.125,0.125
0.392,0.293,0.313,0.313,0.392,0.392,0.392,0.392,0.392,0.284,0.775,0.775,0.775,0.775,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.81,0.81,0.81,0.81,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.786,0.786,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.266,0.266,0.266,0.266,0.266,0.781,0.781,0.781,0.735,0.187,0.187,0.187,0.187
0.243,0.233,0.473,0.473,0.243,0.243,0.243,0.243,0.243,0.291,0.672,0.672,0.672,0.672,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.81,0.81,0.81,0.81,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.755,0.755,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.331,0.331,0.331,0.331,0.331,0.727,0.727,0.727,0.484,0.251,0.251,0.251,0.251
0.216,0.386,0.267,0.267,0.216,0.216,0.216,0.216,0.216,0.417,0.653,0.653,0.653,0.653,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.81,0.81,0.81,0.81,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.559,0.559,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.342,0.342,0.342,0.342,0.342,0.683,0.683,0.683,0.523,0.215,0.215,0.215,0.215
0.331,0.423,0.261,0.261,0.331,0.331,0.331,0.331,0.331,0.374,0.546,0.546,0.546,0.546,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.81,0.81,0.81,0.81,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.455,0.455,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.347,0.347,0.347,0.347,0.347,0.562,0.562,0.562,0.493,0.196,0.196,0.196,0.196
0.426,0.311,0.237,0.237,0.426,0.426,0.426,0.426,0.426,0.306,0.336,0.336,0.336,0.336,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.81,0.81,0.81,0.81,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.399,0.399,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.279,0.279,0.279,0.279,0.279,0.315,0.315,0.315,0.322,0.25,0.25,0.25,0.25
0.466,0.344,0.208,0.208,0.466,0.466,0.466,0.466,0.466,0.281,0.144,0.144,0.144,0.144,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.803,0.803,0.803,0.803,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.343,0.343,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.282,0.282,0.282,0.282,0.282,0.151,0.151,0.151,0.108,0.285,0.285,0.285,0.285
0.474,0.428,0.185,0.185,0.474,0.474,0.474,0.474,0.474,0.36,0.137,0.137,0.137,0.137,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.766,0.766,0.766,0.766,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.434,0.434,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.321,0.321,0.321,0.321,0.321,0.189,0.189,0.189,0.149,0.269,0.269,0.269,0.269
